"","Close","stvol","ltvol","vol_rat","sma_rat","p2h","dh","dl","dhlsig","fwdret","Return","smasig","volsig","p2hsig","score","strat"
"3420",129.649994,0.00821714682638998,0.00692890773187805,1.18592239128616,1.00645512927857,0.977605179369823,132.619995,117.43,1,0.0286287367720216,-0.000847726604798482,1,0,1,2,-0.000847726604798482
"3421",129.809998,0.0080788365098395,0.00691452123775789,1.16838696882203,1.00731280737826,0.978811664108418,132.619995,117.43,1,0.0250610232982488,0.00123412269498457,1,0,1,2,0.00123412269498457
"3422",130.429993,0.00807598064647205,0.00690453162448292,1.16966379266557,1.0079093917131,0.983486637893479,132.619995,117.43,1,0.0235376208802446,0.00477617294162491,1,0,1,2,0.00477617294162491
"3423",130.580002,0.00773986349197116,0.00689577859820205,1.12240603171181,1.00864158857537,0.984617756922702,132.619995,117.43,1,0.0221020042433805,0.00115011123246789,1,0,1,2,0.00115011123246789
"3424",130.660004,0.0076225579971756,0.00685192040306398,1.1124703074144,1.00965145322417,0.985220999292,132.619995,117.43,1,0.0185050251712441,0.000612666555174224,1,0,1,2,0.000612666555174224
"3425",130.639999,0.00753381570192846,0.00685168305242003,1.09955694743754,1.01033086420964,0.98507015476814,132.619995,117.43,1,0.0146539596897011,-0.000153107296705701,1,0,1,2,-0.000153107296705701
"3426",131.419998,0.00756434427562882,0.00685984762600206,1.10269858574648,1.01112517722791,0.990951613291797,132.619995,117.43,1,0.0243832181910869,0.00597059863725202,1,0,1,2,0.00597059863725202
"3427",131.669998,0.00732355829179591,0.00682290418458565,1.07337844613755,1.01209401437548,0.992836698568719,132.619995,117.43,1,0.0351573580212034,0.00190229800490482,1,0,1,2,0.00190229800490482
"3428",130.509995,0.00740839972645434,0.00684638172537938,1.08208978459258,1.01283351799128,0.984089880262776,132.619995,117.43,1,0.0385068789366721,-0.00880992646479717,1,0,1,2,-0.00880992646479717
"3429",129.910004,0.00736751075380588,0.00684952885400693,1.07562299697386,1.01357491923369,0.979565743461233,132.619995,117.43,1,0.0362552206394424,-0.00459728007805082,1,0,1,2,-0.00459728007805082
"3430",130.279999,0.00737120226130444,0.00682956882814059,1.07930711978948,1.01462409858869,0.982355631969372,132.619995,117.43,1,0.0365894463302864,0.00284808704955486,1,0,1,2,0.00284808704955486
"3431",130.410004,0.00735605288605678,0.00682835555842376,1.0772802943722,1.0155924270244,0.983335914015077,132.619995,117.43,1,0.0256385779639339,0.000997889169464861,1,0,1,2,0.000997889169464861
"3432",131.690002,0.00729554358939179,0.0068452319676149,1.06578471319998,1.01714878015378,0.992987535552237,132.619995,117.43,1,0.0302443759863477,0.00981518258369207,1,0,1,2,0.00981518258369207
"3433",132.220001,0.00712633569272472,0.00684487150696673,1.04112044842208,1.01884741135829,0.996983908798971,132.619995,117.43,1,0.0327337786271704,0.00402459558015655,1,0,1,2,0.00402459558015655
"3434",132.229996,0.00707896953116256,0.00684471103381192,1.03422474611323,1.01994753206864,0.997059274508343,132.619995,117.43,1,0.0363134314714277,7.55937068854795e-05,1,0,1,2,7.55937068854795e-05
